Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
"Money, Banking, and Financial Markets - 45806 - ECO 029 - 110",Class,11:10 am - 12:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P),Class Activity 1,8:10 am - 9:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P)
"Money, Banking, and Financial Markets - 45805 - ECO 029 - 111",Class,11:10 am - 12:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P),Class Activity 1,9:10 am - 10:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P)
"Money, Banking, and Financial Markets - 45807 - ECO 029 - 112",Class,11:10 am - 12:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P),Class Activity 1,10:10 am - 11:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P)
"Money, Banking, and Financial Markets - 45808 - ECO 029 - 113",Class,11:10 am - 12:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P),Class Activity 1,11:10 am - 12:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P)
"Money, Banking, and Financial Markets - 45809 - ECO 029 - 114",Class,11:10 am - 12:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P),Class Activity 1,12:10 pm - 1:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P)
"Money, Banking, and Financial Markets - 45810 - ECO 029 - 115",Class,11:10 am - 12:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P),Class Activity 1,1:10 pm - 2:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P)
"Money, Banking, and Financial Markets - 45811 - ECO 029 - 116",Class,11:10 am - 12:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P),Class Activity 1,2:10 pm - 3:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P)
"Money, Banking, and Financial Markets - 45812 - ECO 029 - 117",Class,11:10 am - 12:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P),Class Activity 1,2:10 pm - 3:00 pm,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Irina   Panovska (P)
"Money, Banking, and Financial Markets - 45813 - ECO 029 - 210",Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Judith A.  McDonald (P),Class Activity 1,10:10 am - 11:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Judith A.  McDonald (P)
"Money, Banking, and Financial Markets - 48132 - ECO 029 - 211",Class,10:45 am - 11:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Judith A.  McDonald (P),Class Activity 1,9:10 am - 10:00 am,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Judith A.  McDonald (P)
