Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Special Study - 44367 - PSYC 460 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Mark H.  Bickhard (P),,,,,,,
Special Study - 44371 - PSYC 460 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Michael J.  Gill (P),,,,,,,
Special Study - 45452 - PSYC 460 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Christopher T.  Burke (P),,,,,,,
Special Study - 44374 - PSYC 460 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Diane T.  Hyland (P),,,,,,,
Special Study - 44375 - PSYC 460 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Barbara C.  Malt (P),,,,,,,
Special Study - 46075 - PSYC 460 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Dominic J.  Packer (P),,,,,,,
Special Study - 44376 - PSYC 460 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Gordon B.  Moskowitz (P),,,,,,,
Special Study - 44378 - PSYC 460 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Ageliki   Nicolopoulou (P),,,,,,,
Special Study - 44379 - PSYC 460 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Padraig G  O'Seaghdha (P),,,,,,,
Special Study - 47316 - PSYC 460 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Amanda C.  Brandone (P),,,,,,,
Special Study - 44382 - PSYC 460 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Catherine M.  Arrington (P),,,,,,,
Special Study - 44383 - PSYC 460 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Deborah   Laible (P),,,,,,,
Special Study - 46076 - PSYC 460 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Almut   Hupbach (P),,,,,,,
Special Study - 47315 - PSYC 460 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Jessecae   Marsh (P),,,,,,,
Research Seminar - 40815 - PSYC 461 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Susan E  Barrett (P),,,,,,,
Research Seminar - 43708 - PSYC 461 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Mark H.  Bickhard (P),,,,,,,
Research Seminar - 43709 - PSYC 461 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Michael J.  Gill (P),,,,,,,
Research Seminar - 45453 - PSYC 461 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Christopher T.  Burke (P),,,,,,,
Research Seminar - 43711 - PSYC 461 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Diane T.  Hyland (P),,,,,,,
Research Seminar - 43712 - PSYC 461 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Barbara C.  Malt (P),,,,,,,
Research Seminar - 46077 - PSYC 461 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Dominic J.  Packer (P),,,,,,,
Research Seminar - 43737 - PSYC 461 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Gordon B.  Moskowitz (P),,,,,,,
Research Seminar - 43738 - PSYC 461 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Ageliki   Nicolopoulou (P),,,,,,,
Research Seminar - 43740 - PSYC 461 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Padraig G  O'Seaghdha (P),,,,,,,
Research Seminar - 47318 - PSYC 461 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Amanda C.  Brandone (P),,,,,,,
Research Seminar - 43743 - PSYC 461 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Catherine M.  Arrington (P),,,,,,,
Research Seminar - 43745 - PSYC 461 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Deborah   Laible (P),,,,,,,
Research Seminar - 46078 - PSYC 461 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Almut   Hupbach (P),,,,,,,
Research Seminar - 47317 - PSYC 461 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Jessecae   Marsh (P),,,,,,,
Thesis - 45182 - PSYC 490 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Susan E  Barrett (P),,,,,,,
Thesis - 43748 - PSYC 490 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Mark H.  Bickhard (P),,,,,,,
Thesis - 43750 - PSYC 490 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Michael J.  Gill (P),,,,,,,
Thesis - 45454 - PSYC 490 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Christopher T.  Burke (P),,,,,,,
Thesis - 43758 - PSYC 490 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Diane T.  Hyland (P),,,,,,,
Thesis - 43759 - PSYC 490 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Barbara C.  Malt (P),,,,,,,
Thesis - 46080 - PSYC 490 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Dominic J.  Packer (P),,,,,,,
Thesis - 43760 - PSYC 490 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Gordon B.  Moskowitz (P),,,,,,,
Thesis - 43761 - PSYC 490 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Ageliki   Nicolopoulou (P),,,,,,,
Thesis - 43762 - PSYC 490 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Padraig G  O'Seaghdha (P),,,,,,,
Thesis - 47320 - PSYC 490 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Amanda C.  Brandone (P),,,,,,,
Thesis - 43764 - PSYC 490 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Catherine M.  Arrington (P),,,,,,,
Thesis - 43765 - PSYC 490 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Deborah   Laible (P),,,,,,,
Thesis - 46081 - PSYC 490 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Almut   Hupbach (P),,,,,,,
Thesis - 47319 - PSYC 490 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Jessecae   Marsh (P),,,,,,,
"Stress, Health, and Social Relationships - 49183 - PSYC 497 - 010",Class,8:10 am - 11:00 am,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Christopher T.  Burke (P),,,,,,,
Dissertation - 45185 - PSYC 499 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Susan E  Barrett (P),,,,,,,
Dissertation - 43766 - PSYC 499 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Mark H.  Bickhard (P),,,,,,,
Dissertation - 43767 - PSYC 499 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Michael J.  Gill (P),,,,,,,
Dissertation - 45455 - PSYC 499 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Christopher T.  Burke (P),,,,,,,
Dissertation - 43770 - PSYC 499 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Diane T.  Hyland (P),,,,,,,
Dissertation - 43772 - PSYC 499 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Barbara C.  Malt (P),,,,,,,
Dissertation - 46082 - PSYC 499 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Dominic J.  Packer (P),,,,,,,
Dissertation - 43778 - PSYC 499 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Gordon B.  Moskowitz (P),,,,,,,
Dissertation - 43779 - PSYC 499 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Ageliki   Nicolopoulou (P),,,,,,,
Dissertation - 43781 - PSYC 499 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Padraig G  O'Seaghdha (P),,,,,,,
Dissertation - 47322 - PSYC 499 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Amanda C.  Brandone (P),,,,,,,
Dissertation - 43783 - PSYC 499 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Catherine M.  Arrington (P),,,,,,,
Dissertation - 43785 - PSYC 499 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Deborah   Laible (P),,,,,,,
Dissertation - 46083 - PSYC 499 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Almut   Hupbach (P),,,,,,,
Dissertation - 47321 - PSYC 499 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Jessecae   Marsh (P),,,,,,,
