Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Undergraduate Thesis - 47789 - ENGL 308 - 013,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Undergraduate Thesis - 47790 - ENGL 308 - 014,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Undergraduate Thesis - 47791 - ENGL 308 - 015,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Critical Theory and Practice - 47793 - ENGL 309 - 010,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Amardeep   Singh (P),,,,,,,
Critical Theory and Practice - 48409 - ENGL 309 - 011,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Amardeep   Singh (P),,,,,,,
Introduction to Methods of English as a Second Language Instruction - 41635 - ENGL 310 - 010,Class,1:10 pm - 4:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Timothy W.  Cauller (P),,,,,,,
Introduction to Methods of English as a Second Language Instruction - 45429 - ENGL 310 - 011,Class,1:10 pm - 4:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Timothy W.  Cauller (P),,,,,,,
Milton - 49096 - ENGL 331 - 010,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Jenna D.  Lay (P),,,,,,,
Milton - 49097 - ENGL 331 - 011,Class,12:45 pm - 2:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Jenna D.  Lay (P),,,,,,,
"Sinners, Saints, and Heretics - 49098 - ENGL 360 - 010",Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Katherine   Crassons (P),,,,,,,
"Sinners, Saints, and Heretics - 49099 - ENGL 360 - 011",Class,11:10 am - 12:25 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Katherine   Crassons (P),,,,,,,
Literature and Social Justice in 19th Century America - 48538 - ENGL 382 - 010,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Edward J.  Gallagher (P),,,,,,,
Literature and Social Justice in 19th Century America - 49100 - ENGL 382 - 011,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Edward J.  Gallagher (P),,,,,,,
Independent Study - 40687 - ENGL 388 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 46418 - ENGL 388 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 47743 - ENGL 388 - 012,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 47745 - ENGL 388 - 013,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 47746 - ENGL 388 - 014,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 47747 - ENGL 388 - 015,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 47748 - ENGL 388 - 016,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 47749 - ENGL 388 - 017,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 47759 - ENGL 388 - 018,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Honors Project - 40877 - ENGL 389 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Recitation,Teaching   Staff (P),,,,,,,
Honors Project - 47761 - ENGL 389 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Honors Project - 47762 - ENGL 389 - 012,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Afrofuturism and Black Visual Culture - 48458 - ENGL 391 - 010,Class,12:45 pm - 2:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,James B.  Peterson (P),,,,,,,
Supervised Teaching - 47824 - ENGL 400 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Teaching Supervision,Teaching   Staff (P),,,,,,,
Supervised Teaching - 47825 - ENGL 400 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Teaching Supervision,Teaching   Staff (P),,,,,,,
"Sex, Genders & Sexuality in the Middle Ages - 48542 - ENGL 433 - 010",Class,2:35 pm - 3:50 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Suzanne   Edwards (P),,,,,,,
"Red, White, & Black:  Race & Nation in Early America - 49101 - ENGL 471 - 010",Class,4:10 pm - 7:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Scott Paul  Gordon (P),,,,,,,
Murder International - 48558 - ENGL 479 - 010,Class,4:10 pm - 7:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Elizabeth   Fifer (P),,,,,,,
Issues / Teaching of Writing - 40239 - ENGL 485 - 010,Class,1:10 pm - 2:25 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Teaching Composition: A Practicum - 40240 - ENGL 486 - 010,Class,1:10 pm - 2:25 pm,WF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Edward E.  Lotto (P),,,,,,,
Thesis - 47831 - ENGL 490 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Thesis - 47834 - ENGL 490 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Thesis - 47835 - ENGL 490 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Thesis - 47836 - ENGL 490 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Thesis - 47837 - ENGL 490 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Thesis - 47838 - ENGL 490 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Afrofuturism and Black Visual Culture - 48553 - ENGL 491 - 010,Class,12:45 pm - 2:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,James B.  Peterson (P),,,,,,,
Independent Study - 40838 - ENGL 495 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 46443 - ENGL 495 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Edward E.  Lotto (P),,,,,,,
Independent Study - 46444 - ENGL 495 - 012,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
Independent Study - 47764 - ENGL 495 - 013,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Teaching   Staff (P),,,,,,,
