Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Supervised Research in Earth and Environmental Sciences - 41751 - EES 393 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Stephen C.  Peters (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41752 - EES 393 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Robert K.  Booth (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41753 - EES 393 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Joan Miriam  Ramage Macdonald (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41754 - EES 393 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Zicheng   Yu (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 41755 - EES 393 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Peter K.  Zeitler (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 44624 - EES 393 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Dork   Sahagian (P),,,,,,,
Supervised Research in Earth and Environmental Sciences - 46267 - EES 393 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Benjamin S.  Felzer (P),,,,,,,
Intermediate Meteorology - 49350 - EES 395 - 010,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Benjamin S.  Felzer (P),Class Activity 1,1:10 pm - 2:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Benjamin S.  Felzer (P)
Intermediate Meteorology - 49351 - EES 395 - 011,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Benjamin S.  Felzer (P),Class Activity 1,1:10 pm - 2:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Benjamin S.  Felzer (P)
Tectonic Processes - 49352 - EES 426 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,"Peter K.  Zeitler (P), Anne S.  Meltzer ",,,,,,,
Orogenic Belts - 49353 - EES 427 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David J.  Anastasio (P),,,,,,,
"Stable Isotope Chemistry - Theory, Techniques, and Applications in Earth and Environmental Sciences - 49354 - EES 471 - 010",Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Recitation,Gray E.  Bebout (P),,,,,,,
Ecosystem Processes - 49355 - EES 484 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Bruce R.  Hargreaves (P),,,,,,,
Thesis Research - 40882 - EES 490 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,David J.  Anastasio (P),,,,,,,
Thesis Research - 48688 - EES 490 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Gray E.  Bebout (P),,,,,,,
Thesis Research - 48689 - EES 490 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,David J.  Anastasio (P),,,,,,,
Thesis Research - 48690 - EES 490 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Edward B.  Evenson (P),,,,,,,
Thesis Research - 48691 - EES 490 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Bruce R.  Hargreaves (P),,,,,,,
Thesis Research - 48692 - EES 490 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Kenneth P.  Kodama (P),,,,,,,
Thesis Research - 48693 - EES 490 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Anne S.  Meltzer (P),,,,,,,
Thesis Research - 48694 - EES 490 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Donald P.  Morris (P),,,,,,,
Thesis Research - 48695 - EES 490 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Frank J.  Pazzaglia (P),,,,,,,
Thesis Research - 48696 - EES 490 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Stephen C.  Peters (P),,,,,,,
Thesis Research - 48697 - EES 490 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Benjamin S.  Felzer (P),,,,,,,
Thesis Research - 48698 - EES 490 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Joan Miriam  Ramage Macdonald (P),,,,,,,
Thesis Research - 48699 - EES 490 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Zicheng   Yu (P),,,,,,,
Thesis Research - 48700 - EES 490 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Peter K.  Zeitler (P),,,,,,,
Thesis Research - 48701 - EES 490 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Robert K.  Booth (P),,,,,,,
Thesis Research - 48702 - EES 490 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Dork   Sahagian (P),,,,,,,
Investigations in Earth and Environmental Sciences - 40738 - EES 491 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Frank J.  Pazzaglia (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46268 - EES 491 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Gray E.  Bebout (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46269 - EES 491 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,David J.  Anastasio (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46270 - EES 491 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Edward B.  Evenson (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46271 - EES 491 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Bruce R.  Hargreaves (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46272 - EES 491 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Kenneth P.  Kodama (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46273 - EES 491 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Anne S.  Meltzer (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46274 - EES 491 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Donald P.  Morris (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46275 - EES 491 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Frank J.  Pazzaglia (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46276 - EES 491 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Stephen C.  Peters (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46277 - EES 491 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Robert K.  Booth (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46278 - EES 491 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Joan Miriam  Ramage Macdonald (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46279 - EES 491 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Zicheng   Yu (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46280 - EES 491 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Peter K.  Zeitler (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46281 - EES 491 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Dork   Sahagian (P),,,,,,,
Investigations in Earth and Environmental Sciences - 46282 - EES 491 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Benjamin S.  Felzer (P),,,,,,,
Dissertation Research - 40908 - EES 499 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Dissertation,David J.  Anastasio (P),,,,,,,
