Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Special Topics in History - 48239 - HIST 473 - 016,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,William   Bulman (P),,,,,,,
Special Topics in History - 43551 - HIST 473 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Monica   Najar (P),,,,,,,
Special Topics in History - 43552 - HIST 473 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John   Pettegrew (P),,,,,,,
Special Topics in History - 48604 - HIST 473 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Kwame   Essien (P),,,,,,,
Special Topics in History - 43911 - HIST 473 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John   Savage (P),,,,,,,
Special Topics in History - 44024 - HIST 473 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Roger D.  Simon (P),,,,,,,
Special Topics in History - 44797 - HIST 473 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Independent Study,John Kenly  Smith (P),,,,,,,
Thesis - 40979 - HIST 490 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Maria Barbara   Zepeda Cortes (P),,,,,,,
Thesis - 44448 - HIST 490 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Kimberley   Carrell-Smith (P),,,,,,,
Thesis - 44453 - HIST 490 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Gail A.  Cooper (P),,,,,,,
Thesis - 44454 - HIST 490 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Stephen H.  Cutcliffe (P),,,,,,,
Thesis - 44455 - HIST 490 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Nitzan   Lebovic (P),,,,,,,
Thesis - 44456 - HIST 490 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Michelle   LeMaster (P),,,,,,,
Thesis - 44458 - HIST 490 - 017,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,Monica   Najar (P),,,,,,,
Thesis - 44459 - HIST 490 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Thesis,John   Pettegrew (P),,,,,,,
