Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Calculus III - 40363 - MATH 023 - 313,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P),Class Activity 1,3:10 pm - 4:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P)
Calculus III - 40364 - MATH 023 - 410,Class,2:10 pm - 3:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P),Class Activity 1,8:20 am - 9:10 am,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P)
Calculus III - 40365 - MATH 023 - 411,Class,2:10 pm - 3:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P),Class Activity 1,1:10 pm - 2:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P)
Calculus III - 40366 - MATH 023 - 412,Class,2:10 pm - 3:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P),Class Activity 1,8:20 am - 9:10 am,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P)
Calculus III - 40367 - MATH 023 - 413,Class,2:10 pm - 3:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P),Class Activity 1,2:10 pm - 3:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Robert W.  Neel (P)
Calculus III - 47144 - MATH 023 - 510,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P),Class Activity 1,9:20 am - 10:10 am,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P)
Calculus III - 47145 - MATH 023 - 511,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P),Class Activity 1,2:10 pm - 3:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P)
Calculus III - 47146 - MATH 023 - 512,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P),Class Activity 1,10:45 am - 11:35 am,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P)
Calculus III - 47147 - MATH 023 - 513,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P),Class Activity 1,12:10 pm - 1:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P)
Survey of Linear Algebra - 40370 - MATH 043 - 010,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Survey of Calculus I - 41569 - MATH 051 - 110,Class,12:10 pm - 1:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P),Class Activity 1,9:20 am - 10:10 am,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P)
Survey of Calculus I - 41572 - MATH 051 - 111,Class,12:10 pm - 1:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P),Class Activity 1,2:10 pm - 3:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P)
Survey of Calculus I - 41573 - MATH 051 - 112,Class,12:10 pm - 1:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P),Class Activity 1,10:45 am - 11:35 am,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P)
Survey of Calculus I - 41575 - MATH 051 - 113,Class,12:10 pm - 1:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P),Class Activity 1,1:10 pm - 2:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Susan   Szczepanski (P)
Calculus I Part A - 40371 - MATH 075 - 010,Class,11:10 am - 12:00 pm,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Calculus with Business Applications - 47127 - MATH 081 - 110,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Vincent E  Coll (P),Class Activity 1,9:10 am - 10:00 am,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Vincent E  Coll (P)
Calculus with Business Applications - 47128 - MATH 081 - 111,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Vincent E  Coll (P),Class Activity 1,10:10 am - 11:00 am,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Vincent E  Coll (P)
Calculus with Business Applications - 47129 - MATH 081 - 112,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Vincent E  Coll (P),Class Activity 1,11:10 am - 12:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Vincent E  Coll (P)
Calculus with Business Applications - 47130 - MATH 081 - 113,Class,10:10 am - 11:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Vincent E  Coll (P),Class Activity 1,12:10 pm - 1:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Vincent E  Coll (P)
Calculus with Business Applications - 47131 - MATH 081 - 210,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Daniel   Conus (P),Class Activity 1,TBA,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,TBA
Calculus with Business Applications - 47132 - MATH 081 - 211,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Daniel   Conus (P),Class Activity 1,TBA,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Daniel   Conus (P)
Calculus with Business Applications - 47133 - MATH 081 - 212,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Daniel   Conus (P),Class Activity 1,TBA,F,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Daniel   Conus (P)
Calculus with Business Applications - 47134 - MATH 081 - 213,Class,9:20 am - 10:35 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Recitation,Daniel   Conus (P),,,,,,,
