Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Research Chemistry Laboratory - 46252 - CHM 375 - 028,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Damien   Thevenin (P),,,,,,,
Research Chemistry Laboratory - 49571 - CHM 375 - 029,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Heather   Jaeger (P),,,,,,,
Advanced Research Chemistry Laboratory - 44653 - CHM 376 - 011,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Gregory S  Ferguson (P),,,,,,,
Advanced Research Chemistry Laboratory - 44654 - CHM 376 - 012,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Robert A.  Flowers (P),,,,,,,
Advanced Research Chemistry Laboratory - 44655 - CHM 376 - 013,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David A.  Vicic (P),,,,,,,
Advanced Research Chemistry Laboratory - 44656 - CHM 376 - 014,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kerney Jebrell  Glover (P),,,,,,,
Advanced Research Chemistry Laboratory - 44657 - CHM 376 - 015,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Ned D.  Heindel (P),,,,,,,
Advanced Research Chemistry Laboratory - 44660 - CHM 376 - 018,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Kai Manfred Martin  Landskron (P),,,,,,,
Advanced Research Chemistry Laboratory - 44661 - CHM 376 - 019,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Heather   Jaeger (P),,,,,,,
Advanced Research Chemistry Laboratory - 44662 - CHM 376 - 020,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Rebecca S.  Miller (P),,,,,,,
Advanced Research Chemistry Laboratory - 44663 - CHM 376 - 021,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Raymond Sam  Niedbala (P),,,,,,,
Advanced Research Chemistry Laboratory - 44664 - CHM 376 - 022,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Steven L.  Regen (P),,,,,,,
Advanced Research Chemistry Laboratory - 44665 - CHM 376 - 023,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,James E.  Roberts (P),,,,,,,
Advanced Research Chemistry Laboratory - 44666 - CHM 376 - 024,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Keith J.  Schray (P),,,,,,,
Advanced Research Chemistry Laboratory - 44667 - CHM 376 - 025,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Dmitri V.  Vezenov (P),,,,,,,
Advanced Research Chemistry Laboratory - 44668 - CHM 376 - 026,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David T.  Moore (P),,,,,,,
Advanced Research Chemistry Laboratory - 47903 - CHM 376 - 028,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Damien   Thevenin (P),,,,,,,
Advanced Research Chemistry Laboratory - 47904 - CHM 376 - 029,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Marcos   Pires (P),,,,,,,
Biochemistry Laboratory - 40096 - CHM 377 - 060,Class,12:10 pm - 1:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P),Class Activity 1,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P)
Biochemistry Laboratory - 45421 - CHM 377 - 061,Class,12:10 pm - 1:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P),Class Activity 1,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P)
