Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Special Topics in Biological Sciences - 49141 - BIOS 261 - 028,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Special Topics in Biological Sciences - 41650 - BIOS 261 - 029,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Mary Kathryn   Iovine (P),,,,,,,
Special Topics in Biological Sciences - 49142 - BIOS 261 - 030,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Teaching   Staff (P),,,,,,,
Special Topics in Biological Sciences - 48660 - BIOS 261 - 031,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Julie   Haas (P),,,,,,,
Special Topics in Biological Sciences - 43226 - BIOS 261 - 032,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,R. Michael   Burger (P),,,,,,,
Research Proposal - 42028 - BIOS 262 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Michael R.  Kuchka (P),,,,,,,
Research Proposal - 42029 - BIOS 262 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Matthias Maria  Falk (P),,,,,,,
Research Proposal - 48664 - BIOS 262 - 012,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Julie M.  Miwa (P),,,,,,,
Research Proposal - 42032 - BIOS 262 - 013,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Michael J.  Behe (P),,,,,,,
Research Proposal - 42034 - BIOS 262 - 014,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Lynne U.  Cassimeris (P),,,,,,,
Research Proposal - 42035 - BIOS 262 - 015,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,David L.  Cundall (P),,,,,,,
Research Proposal - 42036 - BIOS 262 - 016,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Murray   Itzkowitz (P),,,,,,,
Research Proposal - 48663 - BIOS 262 - 017,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Gregory I.  Lang (P),,,,,,,
Research Proposal - 42038 - BIOS 262 - 018,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Michael R.  Kuchka (P),,,,,,,
Research Proposal - 42039 - BIOS 262 - 019,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Linda J.  Lowe-Krentz (P),,,,,,,
Research Proposal - 42040 - BIOS 262 - 020,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,John G.  Nyby (P),,,,,,,
Research Proposal - 48666 - BIOS 262 - 021,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jeffrey A.  Sands (P),,,,,,,
Research Proposal - 42046 - BIOS 262 - 022,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jill E.  Schneider (P),,,,,,,
Research Proposal - 42047 - BIOS 262 - 023,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Neal G.  Simon (P),,,,,,,
Research Proposal - 42048 - BIOS 262 - 024,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jennifer   Swann (P),,,,,,,
Research Proposal - 42049 - BIOS 262 - 025,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Vassie C.  Ware (P),,,,,,,
Research Proposal - 42050 - BIOS 262 - 026,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Robert V.  Skibbens (P),,,,,,,
Research Proposal - 42052 - BIOS 262 - 027,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Amber M.  Rice (P),,,,,,,
Research Proposal - 49143 - BIOS 262 - 028,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Research Proposal - 42056 - BIOS 262 - 029,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Mary Kathryn   Iovine (P),,,,,,,
Research Proposal - 49144 - BIOS 262 - 030,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Research Proposal - 48665 - BIOS 262 - 031,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Julie   Haas (P),,,,,,,
Research Proposal - 43228 - BIOS 262 - 032,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,R. Michael   Burger (P),,,,,,,
Central Nervous System and Behavior - 46638 - BIOS 276 - 010,Class,7:55 am - 9:10 am,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,"R. Michael   Burger (P), Julie M.  Miwa ",,,,,,,
Neuroscience Lab - 49145 - BIOS 297 - 110,Class,9:20 am - 12:10 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Julie   Haas (P),Class Activity 1,9:20 am - 12:10 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Julie   Haas (P)
Neuroscience Lab - 49146 - BIOS 297 - 111,Class,9:20 am - 12:10 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Julie   Haas (P),Class Activity 1,9:20 am - 12:10 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Julie   Haas (P)
Evolution - 40036 - BIOS 317 - 010,Class,9:10 am - 10:00 am,MWF,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Amber M.  Rice (P),,,,,,,
Microbiology - 49147 - BIOS 324 - 010,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Gregory I.  Lang (P),,,,,,,
Herpetology - 49569 - BIOS 329 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David L.  Cundall (P),,,,,,,
